64596	4.9880	-10.6900	4.9773	107.9000	537.0000
64699	4.9760	-10.7300	4.9653	114.5000	570.0000
64802	4.9840	-10.8300	4.9732	110.4000	532.0000
64905	4.9880	-10.8000	4.9772	123.7000	616.0000
65008	4.9840	-10.8900	4.9731	106.1000	529.0000
65111	4.9840	-10.7300	4.9733	107.1000	539.0000
65214	4.9880	-10.8200	4.9772	107.5000	536.0000
65317	4.9800	-10.7800	4.9692	114.7000	539.0000
65420	4.9840	-10.6900	4.9733	109.0000	544.0000
65523	4.9880	-10.7400	4.9773	107.6000	536.0000
65626	4.9840	-10.6300	4.9734	111.3000	532.0000
65729	4.9880	-11.0800	4.9769	120.3000	598.0000
65832	4.9800	-12.0900	4.9679	108.1000	539.0000
65935	4.9840	-10.9000	4.9731	107.8000	534.0000
66038	4.9880	-10.8600	4.9771	104.4000	521.0000
66141	4.9840	-11.1000	4.9729	114.4000	570.0000
66244	4.9840	-10.7800	4.9732	107.0000	541.0000
66347	4.9880	-12.5400	4.9755	108.2000	537.0000
66450	4.9840	-10.9700	4.9730	106.2000	536.0000
66553	4.9680	-12.7400	4.9553	130.4000	649.0000
66656	4.9760	-12.5300	4.9635	126.4000	628.0000
66759	4.9680	-12.9700	4.9550	126.6000	637.0000
66862	4.9760	-12.1100	4.9639	123.3000	613.0000
66965	4.9840	-10.8500	4.9732	115.6000	577.0000
67068	4.9840	-10.7200	4.9733	110.2000	551.0000
67171	4.9840	-10.9500	4.9731	106.1000	529.0000
67274	4.9840	-11.0400	4.9730	107.1000	534.0000
67377	4.9840	-10.6700	4.9733	111.0000	532.0000
67480	4.9880	-12.6100	4.9754	122.8000	613.0000
67583	4.9880	-10.6100	4.9774	107.0000	534.0000
67686	4.9840	-10.7700	4.9732	106.9000	554.0000
67789	4.9800	-12.1300	4.9679	107.7000	537.0000
67892	4.9840	-12.0100	4.9720	109.9000	532.0000
67995	4.9840	-10.6500	4.9734	107.3000	534.0000
68098	4.9880	-10.6900	4.9773	107.6000	536.0000
68201	4.9840	-10.7000	4.9733	107.2000	546.0000
68304	4.9880	-10.7900	4.9772	137.3000	682.0000
68407	4.9840	-10.8100	4.9732	121.0000	603.0000
68510	4.9840	-10.7900	4.9732	119.8000	542.0000
68613	4.9880	-10.6200	4.9774	105.8000	528.0000
68716	4.9840	-10.7800	4.9732	107.4000	536.0000
68819	4.9720	-11.3800	4.9606	107.3000	532.0000
68922	4.9840	-10.9300	4.9731	114.3000	570.0000
69025	4.9840	-11.3600	4.9726	108.0000	532.0000
69128	4.9840	-12.0000	4.9720	109.0000	544.0000
69231	4.9720	-11.0300	4.9610	107.5000	536.0000
69334	4.9840	-10.6400	4.9734	106.3000	531.0000
69437	4.9880	-10.6900	4.9773	106.7000	532.0000
69540	4.9720	-11.9500	4.9601	120.1000	596.0000
69643	4.9800	-10.9700	4.9690	106.7000	536.0000
69746	4.9880	-10.9600	4.9770	107.0000	532.0000
69849	4.9840	-10.6600	4.9733	107.6000	536.0000
69952	4.9840	-10.7400	4.9733	107.1000	529.0000
70055	4.9880	-10.6700	4.9773	120.8000	601.0000
70158	4.9840	-10.7500	4.9733	106.0000	624.0000
70261	4.9880	-10.7300	4.9773	107.8000	577.0000
70364	4.9880	-10.7000	4.9773	107.1000	534.0000
70467	4.9840	-10.6400	4.9734	111.0000	587.0000
70570	4.9840	-12.4600	4.9715	106.7000	531.0000
70673	4.9840	-10.9100	4.9731	108.6000	541.0000
70776	4.9840	-11.7400	4.9723	107.2000	544.0000
70879	4.9840	-10.6500	4.9734	119.0000	591.0000
